Date,Cash,Holdings,Total Assets,PnL
2019-06-03,-1023050.1061958894,4534765.094715387,3511714.988519497,2511714.988519497
2019-06-04,-1028167.2761592492,4646271.788780898,3618104.5126216486,2618104.5126216486
2019-06-05,-1028494.9938830957,4693643.067234576,3665148.07335148,2665148.07335148
2019-06-06,-1028855.4595803842,4715427.535174146,3686572.075593762,2686572.075593762
2019-06-07,-1029252.6952495202,4762595.440802664,3733342.7455531433,2733342.7455531433
2019-06-10,-1029105.067773357,4787909.201087236,3758804.1333138794,2758804.1333138794
2019-06-11,-1029180.2585493475,4770213.941811323,3741033.6832619756,2741033.6832619756
2019-06-12,-1029210.9621608406,4773059.315019965,3743848.3528591245,2743848.3528591245
2019-06-13,-1029279.2765354067,4795116.185797691,3765836.9092622846,2765836.9092622846
2019-06-14,-1029304.0835205466,4785674.108612299,3756370.0250917524,2756370.0250917524
2019-06-17,-1029343.0412153155,4781416.7994971275,3752073.758281812,2752073.758281812
2019-06-18,-1029366.135031119,4827205.413068056,3797839.278036937,2797839.278036937
2019-06-19,-1029388.3234800249,4849230.839857817,3819842.5163777918,2819842.5163777918
2019-06-20,-1029411.0885003954,4892552.512063742,3863141.4235633463,2863141.4235633463
2019-06-21,-1029425.2812808901,4870262.853066683,3840837.5717857927,2840837.5717857927
2019-06-24,-1029503.359596625,4856037.745054722,3826534.385458097,2826534.385458097
2019-06-25,-1029579.782853499,4811564.864434719,3781985.08158122,2781985.08158122
2019-06-26,-1029725.0275396258,4790344.233667135,3760619.2061275095,2760619.2061275095
2019-06-27,-1030101.2346242815,4833340.3367064,3803239.1020821184,2803239.1020821184
2019-06-28,-1030217.9455608279,4879360.199837208,3849142.25427638,2849142.25427638
2019-07-01,-1030313.1122478396,4911948.167007446,3881635.0547596067,2881635.0547596067
2019-07-02,-1030331.8393691927,4922492.212100029,3892160.3727308363,2892160.3727308363
2019-07-03,-1030350.6625694185,4967361.787163258,3937011.124593839,2937011.124593839
2019-07-05,-1030350.6625694185,4952080.732390642,3921730.0698212236,2921730.0698212236
2019-07-08,-1030350.6625694185,4923380.046987772,3893029.3844183534,2893029.3844183534
2019-07-09,-1030350.6625694185,4928257.542027473,3897906.879458055,2897906.879458055
2019-07-10,-1030350.6625694185,4943299.511661768,3912948.8490923494,2912948.8490923494
2019-07-11,-1030350.6625694185,4954804.6574316025,3924453.994862184,2924453.994862184
2019-07-12,-1030350.6625694185,4983969.115642548,3953618.453073129,2953618.453073129
2019-07-15,-1030644.7189964205,4976889.819596529,3946245.1006001085,2946245.1006001085
2019-07-16,-1030938.7851585299,4974933.398131132,3943994.6129726022,2943994.6129726022
2019-07-17,-1031468.7457450777,4945763.092557192,3914294.346812114,2914294.346812114
2019-07-18,-1031779.2641166598,4957483.864379644,3925704.6002629846,2925704.6002629846
2019-07-19,-1032400.3079933077,4933102.643804789,3900702.335811481,2900702.335811481
2019-07-22,-1033188.9667915255,4933261.694696903,3900072.7279053777,2900072.7279053777
2019-07-23,-1034111.3083423525,4957380.167154789,3923268.8588124365,2923268.8588124365
2019-07-24,-1034556.5386012942,4986890.9163405895,3952334.3777392954,2952334.3777392954
2019-07-25,-1034641.6085590273,4957755.823704004,3923114.215144977,2923114.215144977
2019-07-26,-1034949.3884757906,4969225.24246335,3934275.8539875597,2934275.8539875597
2019-07-29,-1035504.1358484179,4953222.318428993,3917718.1825805753,2917718.1825805753
2019-07-30,-1036486.9564536959,4956685.542378426,3920198.5859247297,2920198.5859247297
2019-07-31,-1038173.18327941,4918112.466570139,3879939.283290729,2879939.283290729
2019-08-01,-1039896.532508269,4887785.523937464,3847888.991429195,2847888.991429195
2019-08-02,-1041551.0000614077,4851250.291262627,3809699.291201219,2809699.291201219
2019-08-05,-1044489.8674467951,4718578.471195221,3674088.603748426,2674088.603748426
2019-08-06,-1054933.2722889334,4797924.460529327,3742991.188240394,2742991.188240394
2019-08-07,-1058904.9763571173,4825083.567747593,3766178.5913904756,2766178.5913904756
2019-08-08,-1063722.17719616,4934038.741709232,3870316.5645130724,2870316.5645130724
2019-08-09,-1065466.2008654028,4900919.7890872955,3835453.5882218927,2835453.5882218927
2019-08-12,-1068201.5180584341,4841373.154801369,3773171.6367429346,2773171.6367429346
2019-08-13,-1071668.963116303,4908825.225333214,3837156.2622169107,2837156.2622169107
2019-08-14,-1073269.480767861,4772196.493978977,3698927.013211116,2698927.013211116
2019-08-15,-1077157.486348763,4793357.400358677,3716199.914009914,2716199.914009914
2019-08-16,-1080825.779505387,4865278.189356804,3784452.409851417,2784452.409851417
2019-08-19,-1082495.154768601,4920297.210709095,3837802.055940494,2837802.055940494
2019-08-20,-1083065.5360218436,4891813.71211338,3808748.176091537,2808748.176091537
2019-08-21,-1084398.5820185095,4937416.632227421,3853018.0502089113,2853018.0502089113
2019-08-22,-1084888.1811500937,4938996.5672369,3854108.3860868067,2854108.3860868067
2019-08-23,-1085435.9181686789,4815067.569923401,3729631.651754722,2729631.651754722
2019-08-26,-1087573.4667354971,4860553.350641251,3772979.8839057535,2772979.8839057535
2019-08-27,-1088764.183380738,4844080.792869091,3755316.609488353,2755316.609488353
2019-08-28,-1090886.8231617361,4879043.220594883,3788156.397433147,2788156.397433147
2019-08-29,-1092080.293188706,4939557.763820648,3847477.470631942,2847477.470631942
2019-08-30,-1092232.360643044,4936048.576209545,3843816.215566501,2843816.215566501
2019-09-03,-1092563.8038135916,4901310.176706791,3808746.3728931993,2808746.3728931993
2019-09-04,-1092925.6626755148,4949492.8578829765,3856567.1952074617,2856567.1952074617
2019-09-05,-1093204.9158388525,5000997.171985149,3907792.256146297,2907792.256146297
2019-09-06,-1093448.1204697043,5016790.132017612,3923342.011547908,2923342.011547908
2019-09-09,-1093685.376719132,5007420.607993126,3913735.231273994,2913735.231273994
2019-09-10,-1094185.3181101233,5000079.96604538,3905894.6479352564,2905894.6479352564
2019-09-11,-1094480.4202524573,5033438.498008251,3938958.077755794,2938958.077755794
2019-09-12,-1094983.0323740393,5038972.598604202,3943989.566230163,2943989.566230163
2019-09-13,-1095324.8523737341,5040381.159148216,3945056.306774482,2945056.306774482
2019-09-16,-1095970.5894113928,5034156.504829884,3938185.915418491,2938185.915418491
2019-09-17,-1096636.200937882,5063342.544019699,3966706.343081817,2966706.343081817
2019-09-18,-1096636.200937882,5062787.07402277,3966150.873084888,2966150.873084888
2019-09-19,-1096891.1759287268,5057010.026591778,3960118.850663051,2960118.850663051
2019-09-20,-1096916.5092321783,5034503.281860828,3937586.77262865,2937586.77262865
2019-09-23,-1097322.3763281256,5017337.771421909,3920015.3950937837,2920015.3950937837
2019-09-24,-1097746.259262696,4978917.723556995,3881171.4642942995,2881171.4642942995
2019-09-25,-1098011.009262696,5008832.219791889,3910821.2105291933,2910821.2105291933
2019-09-26,-1098011.009262696,5000228.124690533,3902217.115427837,2902217.115427837
2019-09-27,-1098577.5998693854,4967788.0699296,3869210.4700602144,2869210.4700602144
2019-09-30,-1099359.8291174322,5005418.842989445,3906059.0138720125,2906059.0138720125
2019-10-01,-1099586.8767095953,4944791.455131054,3845204.5784214586,2845204.5784214586
2019-10-02,-1100053.470451966,4858236.882722855,3758183.4122708887,2758183.4122708887
2019-10-03,-1101320.862496987,4891029.077016354,3789708.2145193666,2789708.2145193666
2019-10-04,-1102223.7552639395,4957578.603723049,3855354.8484591097,2855354.8484591097
2019-10-07,-1102332.9326769263,4931965.880703449,3829632.948026523,2829632.948026523
2019-10-08,-1103025.5727297217,4859315.658060551,3756290.085330829,2756290.085330829
2019-10-09,-1104172.338731423,4897259.520516872,3793087.1817854494,2793087.1817854494
2019-10-10,-1104752.4389168173,4924632.02985239,3819879.590935573,2819879.590935573
2019-10-11,-1104798.45424141,4976972.562365055,3872174.108123645,2872174.108123645
2019-10-14,-1104811.9520460516,4978322.7342915535,3873510.782245502,2873510.782245502
2019-10-15,-1104811.9520460516,5025601.761056423,3920789.8090103716,2920789.8090103716
2019-10-16,-1104811.9520460516,5021153.845491886,3916341.8934458345,2916341.8934458345
2019-10-17,-1104837.3257967383,5052562.787302494,3947725.461505756,2947725.461505756
2019-10-18,-1104957.1237856299,5053389.0960354805,3948431.9722498506,2948431.9722498506
2019-10-21,-1105495.7062422186,5065543.595540047,3960047.889297828,2960047.889297828
2019-10-22,-1105919.9385725409,5047558.596094608,3941638.6575220674,2941638.6575220674
2019-10-23,-1106278.5190302283,5056830.0920062065,3950551.5729759783,2950551.5729759783
2019-10-24,-1106872.4625822455,5079251.678852558,3972379.2162703127,2972379.2162703127
2019-10-25,-1107295.67059578,5092581.030759811,3985285.3601640314,2985285.3601640314
2019-10-28,-1108160.645316735,5106200.915858746,3998040.2705420107,2998040.2705420107
2019-10-29,-1109096.859638825,5118273.160842419,4009176.3012035936,3009176.3012035936
2019-10-30,-1109670.6487261206,5128634.792687893,4018964.1439617723,3018964.1439617723
2019-10-31,-1110326.2642828375,5103788.506813526,3993462.2425306886,2993462.2425306886
2019-11-01,-1110987.1200529486,5157838.48628664,4046851.3662336916,3046851.3662336916
2019-11-04,-1111447.714656487,5142428.018738747,4030980.3040822595,3030980.3040822595
2019-11-05,-1112211.2085091025,5138644.306007862,4026433.0974987596,3026433.0974987596
2019-11-06,-1113599.5028396994,5157302.862709999,4043703.3598702997,3043703.3598702997
2019-11-07,-1114381.203664437,5143376.431153774,4028995.2274893373,3028995.2274893373
2019-11-08,-1117919.4836708456,5166431.234100819,4048511.750429973,3048511.750429973
2019-11-11,-1119273.0045515448,5185426.018219471,4066153.013667926,3066153.013667926
2019-11-12,-1120876.3246561438,5194184.328182697,4073308.0035265535,3073308.0035265535
2019-11-13,-1122583.7160192877,5201166.441457272,4078582.725437984,3078582.725437984
2019-11-14,-1123372.4171339422,5222197.2331671715,4098824.816033229,3098824.816033229
2019-11-15,-1123884.524325028,5248676.641222477,4124792.116897449,3124792.116897449
2019-11-18,-1124459.458756104,5256893.604713917,4132434.1459578127,3132434.1459578127
2019-11-19,-1125040.0414663702,5270947.81201601,4145907.77054964,3145907.77054964
2019-11-20,-1125668.3512503058,5258721.043449879,4133052.692199573,3133052.692199573
2019-11-21,-1126149.0361162573,5246785.4693927765,4120636.433276519,3120636.433276519
2019-11-22,-1126667.1161371619,5264154.078874588,4137486.962737426,3137486.962737426
2019-11-25,-1127270.1094480902,5313126.44453907,4185856.33509098,3185856.33509098
2019-11-26,-1127775.339686051,5335882.264342785,4208106.924656734,3208106.924656734
2019-11-27,-1127989.9539457709,5358073.4297504425,4230083.475804672,3230083.4758046716
2019-11-29,-1128102.412247315,5332187.928603172,4204085.516355857,3204085.5163558573
2019-12-02,-1128212.7352053076,5284719.92148304,4156507.1862777323,3156507.1862777323
2019-12-03,-1128580.4741903692,5251168.765343666,4122588.291153297,3122588.291153297
2019-12-04,-1128768.8528257757,5292051.49954319,4163282.6467174143,3163282.6467174143
2019-12-05,-1128943.4885908514,5307064.463471413,4178120.974880561,3178120.974880561
2019-12-06,-1129223.6552473456,5341890.735282898,4212667.080035552,3212667.0800355524
2019-12-09,-1129358.2458349615,5320342.034826279,4190983.788991317,3190983.788991317
2019-12-10,-1129443.7248541266,5321802.289393425,4192358.5645392984,3192358.5645392984
2019-12-11,-1129597.7964350134,5342957.513478279,4213359.717043266,3213359.7170432657
2019-12-12,-1129711.0806108862,5368087.860565186,4238376.779954299,3238376.7799542993
2019-12-13,-1130074.2741323858,5372896.04932785,4242821.7751954645,3242821.7751954645
2019-12-16,-1130482.636599198,5412094.210541725,4281611.573942527,3281611.573942527
2019-12-17,-1130996.1990305334,5404710.149588585,4273713.9505580515,3273713.9505580515
2019-12-18,-1132132.696533814,5395151.4420518875,4263018.745518073,3263018.7455180734
2019-12-19,-1132459.2223535925,5413518.01990509,4281058.797551498,3281058.797551498
2019-12-20,-1132637.7472635657,5460661.590274811,4328023.843011245,3328023.843011245
2019-12-23,-1132701.215883866,5455768.262367249,4323067.046483383,3323067.0464833826
2019-12-24,-1132854.0779901892,5463395.890480995,4330541.812490806,3330541.812490806
2019-12-26,-1132943.1079889685,5474087.483088493,4341144.375099525,3341144.375099525
2019-12-27,-1133051.8210340887,5474219.245495796,4341167.4244617075,3341167.4244617075
2019-12-30,-1133159.7009111792,5450367.061080933,4317207.360169753,3317207.3601697534
2019-12-31,-1133247.3709093481,5463118.974784851,4329871.603875503,3329871.603875503
2020-01-02,-1133336.8809114844,5486633.751027107,4353296.870115623,3353296.870115623
2020-01-03,-1133336.8809114844,5465167.554823875,4331830.673912391,3331830.673912391
2020-01-06,-1133414.2209078223,5472822.752749443,4339408.531841621,3339408.531841621
2020-01-07,-1133491.360907212,5470389.3984184265,4336898.037511215,3336898.0375112146
2020-01-08,-1133688.8303781897,5491438.809534073,4357749.979155883,3357749.979155883
2020-01-09,-1133849.931368485,5518771.1121406555,4384921.18077217,3384921.1807721704
2020-01-10,-1134094.6303507239,5511002.6503686905,4376908.020017967,3376908.0200179666
2020-01-13,-1134538.5777117163,5544084.576918602,4409545.999206886,3409545.9992068857
2020-01-14,-1134705.696226731,5542708.843306541,4408003.1470798105,3408003.1470798105
2020-01-15,-1134790.166426316,5560662.340416431,4425872.1739901155,3425872.1739901155
2020-01-16,-1134916.9901873022,5601352.996220589,4466436.006033286,3466436.0060332865
2020-01-17,-1135183.7715097815,5612756.228459358,4477572.456949577,3477572.4569495767
2020-01-21,-1135348.7103067786,5590074.821752548,4454726.11144577,3454726.1114457697
2020-01-22,-1135683.912191525,5592930.394264221,4457246.482072696,3457246.482072696
2020-01-23,-1136399.0148373991,5617826.666068077,4481427.651230678,3481427.651230678
2020-01-24,-1136676.6778160483,5560328.036639214,4423651.358823165,3423651.3588231653
2020-01-27,-1137604.2034102827,5474940.787288189,4337336.583877906,3337336.583877906
2020-01-28,-1142418.9130226523,5534775.444393158,4392356.531370506,3392356.5313705057
2020-01-29,-1143834.670953408,5507164.10565567,4363329.434702262,3363329.4347022623
2020-01-30,-1148527.446999684,5515150.43157959,4366622.984579906,3366622.984579906
2020-01-31,-1153818.2524830252,5407690.397493839,4253872.145010814,3253872.145010814
2020-02-03,-1161283.7807709128,5451148.512155533,4289864.73138462,3289864.73138462
2020-02-04,-1168094.0382553488,5535666.024049759,4367571.98579441,3367571.98579441
2020-02-05,-1170324.9682718664,5611002.035906792,4440677.067634925,3440677.0676349252
2020-02-06,-1170523.8036447912,5622981.655623436,4452457.851978645,3452457.8519786447
2020-02-07,-1171016.4082104117,5581694.040768623,4410677.632558212,3410677.6325582117
2020-02-10,-1172794.004155293,5612217.760127544,4439423.755972251,3439423.7559722513
2020-02-11,-1174334.5021768957,5651951.541893005,4477617.03971611,3477617.0397161096
2020-02-12,-1175622.3689385802,5696406.71882391,4520784.34988533,3520784.3498853296
2020-02-13,-1175656.2729979903,5699941.432979107,4524285.159981117,3524285.1599811167
2020-02-14,-1175826.681787625,5717204.274344444,4541377.592556819,3541377.5925568193
2020-02-18,-1175982.5641976744,5700731.09105587,4524748.526858196,3524748.5268581957
2020-02-19,-1176287.9670792967,5725497.921236992,4549209.954157695,3549209.954157695
2020-02-20,-1176663.1677323729,5727797.363594055,4551134.195861682,3551134.1958616823
2020-02-21,-1176920.5587254912,5672625.867413044,4495705.308687553,3495705.308687553
2020-02-24,-1177404.4481755644,5506810.397993088,4329405.949817523,3329405.9498175234
2020-02-25,-1178870.5195628554,5332977.354204655,4154106.8346417993,3154106.8346417993
2020-02-26,-1190109.1725121886,5309273.598977089,4119164.4264649004,3119164.4264649004
2020-02-27,-1203995.4346143156,5136065.362234116,3932069.9276198,2932069.9276198
2020-02-28,-1230646.1441556364,5109147.950830936,3878501.8066753,2878501.8066753
2020-03-02,-1259700.4281016737,5333769.722619534,4074069.29451786,3074069.29451786
2020-03-03,-1263721.5455652624,5232222.089379311,3968500.543814048,2968500.543814048
2020-03-04,-1272184.6390777975,5469295.83575058,4197111.196672782,3197111.1966727823
2020-03-05,-1274044.873407498,5291825.971755028,4017781.09834753,3017781.09834753
2020-03-06,-1280005.2955800444,5206636.376683235,3926631.081103191,2926631.081103191
2020-03-09,-1288154.3838368803,4840835.677855015,3552681.2940181345,2552681.2940181345
2020-03-10,-1307326.2466215044,5075725.610963583,3768399.3643420786,2768399.3643420786
2020-03-11,-1312959.972266093,4792465.22963357,3479505.257367477,2479505.257367477
2020-03-12,-1322668.8262280375,4326300.248827219,3003631.4225991815,2003631.4225991815
2020-03-13,-1350481.9419721514,4663014.108792067,3312532.166819915,2312532.166819915
2020-03-16,-1357215.1190089136,4075165.3513327837,2717950.23232387,1717950.23232387
2020-03-17,-1377064.0683134943,4296097.960901022,2919033.8925875276,1919033.8925875276
2020-03-18,-1386735.0965215117,4032254.4280261993,2645519.3315046877,1645519.3315046877
2020-03-19,-1401766.855371967,4150171.1364337206,2748404.2810617536,1748404.2810617536
2020-03-20,-1409715.9440324455,3942293.359372139,2532577.4153396934,1532577.4153396934
2020-03-23,-1423484.1608832031,3822658.924681425,2399174.763798222,1399174.763798222
2020-03-24,-1441497.578528896,4261976.347292185,2820478.768763289,1820478.7687632889
2020-03-25,-1442987.8559069782,4406139.554904938,2963151.6989979595,1963151.6989979595
2020-03-26,-1443078.2331729084,4661860.467868805,3218782.2346958965,2218782.2346958965
2020-03-27,-1443103.1786151081,4500686.003249645,3057582.824634537,2057582.824634537
2020-03-30,-1443159.5586793572,4614314.71013546,3171155.1514561027,2171155.1514561027
2020-03-31,-1443232.0965089947,4531709.146531105,3088477.0500221103,2088477.0500221103
2020-04-01,-1443270.9388840348,4310789.656807661,2867518.7179236263,1867518.7179236263
2020-04-02,-1443374.955351606,4366454.1152796745,2923079.1599280685,1923079.1599280685
2020-04-03,-1443733.3893854767,4298333.540948391,2854600.1515629143,1854600.1515629143
2020-04-06,-1444344.2785294205,4650925.474921465,3206581.1963920444,2206581.1963920444
2020-04-07,-1444373.011587873,4665782.884987116,3221409.8733992428,2221409.8733992428
2020-04-08,-1444395.679714933,4860236.932833672,3415841.2531187385,2415841.2531187385
2020-04-09,-1444395.679714933,4947901.193677902,3503505.513962969,2503505.513962969
2020-04-13,-1444395.679714933,4844564.522888899,3400168.843173966,2400168.843173966
2020-04-14,-1444395.679714933,4990647.158388615,3546251.4786736816,2546251.4786736816
2020-04-15,-1444395.679714933,4861573.099346161,3417177.419631228,2417177.419631228
2020-04-16,-1444395.679714933,4885713.027117729,3441317.347402796,2441317.347402796
2020-04-17,-1444395.679714933,5058343.894685507,3613948.214970574,2613948.214970574
2020-04-20,-1444395.679714933,4963431.813724995,3519036.1340100616,2519036.1340100616
2020-04-21,-1444395.679714933,4813722.743288279,3369327.0635733455,2369327.0635733455
2020-04-22,-1444395.679714933,4905573.117780924,3461177.438065991,2461177.438065991
2020-04-23,-1444395.679714933,4900946.847931147,3456551.1682162136,2456551.1682162136
2020-04-24,-1444395.679714933,4971498.948637962,3527103.2689230293,2527103.2689230293
2020-04-27,-1444395.679714933,5098198.852355003,3653803.1726400703,2653803.1726400703
2020-04-28,-1444395.679714933,5125111.596226692,3680715.916511759,2680715.916511759
2020-04-29,-1444395.679714933,5255414.6157979965,3811018.9360830635,2811018.9360830635
2020-04-30,-1444395.679714933,5150222.460409403,3705826.78069447,2705826.78069447
2020-05-01,-1444395.679714933,5012380.246057272,3567984.566342339,2567984.566342339
2020-05-04,-1444395.679714933,5031360.232328892,3586964.5526139587,2586964.5526139587
2020-05-05,-1444395.679714933,5089464.844025612,3645069.164310679,2645069.164310679
2020-05-06,-1444441.703217283,5050643.119211674,3606201.415994391,2606201.415994391
2020-05-07,-1444513.1459434181,5112182.457872391,3667669.3119289726,2667669.3119289726
2020-05-08,-1444561.4307525307,5208886.162704468,3764324.731951937,2764324.731951937
2020-05-11,-1444561.4307525307,5196410.650981188,3751849.220228657,2751849.220228657
2020-05-12,-1444606.0073554665,5060550.519906521,3615944.5125510544,2615944.5125510544
2020-05-13,-1444648.062702909,4958655.942597389,3514007.87989448,2514007.87989448
2020-05-14,-1444691.7988898903,5011944.678913355,3567252.8800234646,2567252.8800234646
2020-05-15,-1444734.469395414,5041498.190380335,3596763.720984921,2596763.720984921
2020-05-18,-1444780.5362022072,5271120.898855209,3826340.362653002,2826340.362653002
2020-05-19,-1444780.5362022072,5228548.708753109,3783768.172550902,2783768.172550902
2020-05-20,-1444780.5362022072,5303542.926065445,3858762.3898632377,2858762.3898632377
2020-05-21,-1444780.5362022072,5280884.123217106,3836103.5870148987,2836103.5870148987
2020-05-22,-1444780.5362022072,5305307.831338406,3860527.2951361984,2860527.2951361984
2020-05-26,-1444780.5362022072,5413588.079507351,3968807.5433051437,2968807.5433051437
2020-05-27,-1444780.5362022072,5519636.25151062,4074855.715308413,3074855.715308413
2020-05-28,-1444780.5362022072,5498958.120452404,4054177.584250197,3054177.584250197
2020-05-29,-1444780.5362022072,5527694.467922211,4082913.9317200035,3082913.9317200035
2020-06-01,-1444780.5362022072,5555928.808256149,4111148.272053942,3111148.272053942
2020-06-02,-1444780.5362022072,5610543.769169807,4165763.2329676,3165763.2329676
2020-06-03,-1444780.5362022072,5719408.857532024,4274628.321329817,3274628.321329817
2020-06-04,-1444780.5362022072,5694433.248044968,4249652.71184276,3249652.7118427604
2020-06-05,-1444780.5362022072,5840159.1925086975,4395378.65630649,3395378.6563064903
2020-06-08,-1444780.5362022072,5905904.0604634285,4461123.524261221,3461123.5242612213
2020-06-09,-1444780.5362022072,5806554.756408215,4361774.220206007,3361774.2202060074
2020-06-10,-1444780.5362022072,5746483.888721466,4301703.352519259,3301703.352519259
2020-06-11,-1444780.5362022072,5382449.937850475,3937669.401648268,2937669.401648268
2020-06-12,-1444780.5362022072,5465294.693683147,4020514.15748094,3020514.15748094
2020-06-15,-1444825.8255660683,5530265.432948589,4085439.607382521,3085439.607382521
2020-06-16,-1444872.725960508,5647136.056740284,4202263.330779776,3202263.330779776
2020-06-17,-1444872.725960508,5629485.010596275,4184612.2846357673,3184612.2846357673
2020-06-18,-1444872.725960508,5606202.651270866,4161329.9253103584,3161329.9253103584
2020-06-19,-1445143.725960508,5583847.876609325,4138704.1506488174,3138704.1506488174
2020-06-22,-1445143.725960508,5591080.315298557,4145936.5893380493,3145936.5893380493
2020-06-23,-1445143.725960508,5603973.828321457,4158830.102360949,3158830.102360949
2020-06-24,-1445143.725960508,5434950.623655319,3989806.897694811,2989806.897694811
2020-06-25,-1445167.6931827217,5492150.516299248,4046982.823116526,3046982.823116526
2020-06-26,-1445167.6931827217,5392618.065279961,3947450.372097239,2947450.372097239
2020-06-29,-1445485.4698503166,5477456.9369802475,4031971.467129931,3031971.467129931
2020-06-30,-1445494.265535131,5566358.227665424,4120863.9621302933,3120863.9621302933
2020-07-01,-1445503.2198779732,5572335.783272743,4126832.56339477,3126832.56339477
2020-07-02,-1445512.590702787,5601145.384125233,4155632.7934224457,3155632.7934224457
2020-07-06,-1445512.590702787,5678349.008153915,4232836.417451128,3232836.4174511284
2020-07-07,-1445512.590702787,5605211.5487680435,4159698.9580652565,3159698.9580652565
2020-07-08,-1445512.590702787,5639138.679665089,4193626.0889623016,3193626.0889623016
2020-07-09,-1445512.590702787,5588654.359275341,4143141.768572554,3143141.768572554
2020-07-10,-1445652.733954206,5633294.638241291,4187641.904287085,3187641.904287085
2020-07-13,-1445652.733954206,5582269.566716194,4136616.832761988,3136616.832761988
2020-07-14,-1445733.0981967598,5694037.152841091,4248304.054644331,3248304.0546443313
2020-07-15,-1445733.0981967598,5798296.575416565,4352563.477219805,3352563.477219805
2020-07-16,-1445733.0981967598,5778017.802547932,4332284.704351172,3332284.704351172
2020-07-17,-1445733.0981967598,5813361.176477432,4367628.078280672,3367628.0782806724
2020-07-20,-1445733.0981967598,5825989.866778374,4380256.768581614,3380256.768581614
2020-07-21,-1445733.0981967598,5838317.023031235,4392583.924834475,3392583.924834475
2020-07-22,-1445754.7531592995,5919407.941538811,4473653.188379511,3473653.1883795112
2020-07-23,-1445776.6559245735,5886182.399894714,4440405.743970141,3440405.743970141
2020-07-24,-1445800.2213828713,5859078.980845928,4413278.759463057,3413278.759463057
2020-07-27,-1445867.81580998,5921280.696891785,4475412.881081805,3475412.8810818046
2020-07-28,-1445935.0041396767,5853607.92886734,4407672.924727663,3407672.9247276634
2020-07-29,-1446000.7497966439,5954796.023644447,4508795.2738478035,3508795.2738478035
2020-07-30,-1446066.607990995,5931292.956835747,4485226.348844752,3485226.3488447517
2020-07-31,-1446251.4799525887,5924011.560474396,4477760.080521807,3477760.080521807
2020-08-03,-1446496.715155378,5946394.716438293,4499898.0012829155,3499898.0012829155
2020-08-04,-1446564.2051189095,5963186.915661812,4516622.710542902,3516622.7105429024
2020-08-05,-1446651.188921705,6013040.442712307,4566389.253790602,3566389.253790602
2020-08-06,-1446739.1433284432,6015582.50921011,4568843.365881667,3568843.3658816665
2020-08-07,-1446782.2501208931,6042898.029634476,4596115.779513583,3596115.7795135826
2020-08-10,-1446993.9930179268,6064831.7341070175,4617837.741089091,3617837.7410890907
2020-08-11,-1447037.2539851815,6044075.3134326935,4597038.059447512,3597038.059447512
2020-08-12,-1447080.2313640267,6118762.0555410385,4671681.824177012,3671681.824177012
2020-08-13,-1447122.9008319527,6118071.2732925415,4670948.372460589,3670948.372460589
2020-08-14,-1447166.3076617867,6114475.367692947,4667309.060031161,3667309.0600311607
2020-08-17,-1447166.3076617867,6142216.999305248,4695050.691643462,3695050.6916434616
2020-08-18,-1447166.3076617867,6142401.062401295,4695234.754739508,3695234.754739508
2020-08-19,-1447234.4110267311,6116035.471889973,4668801.060863242,3668801.0608632416
2020-08-20,-1447355.3495414406,6097833.15094614,4650477.8014047,3650477.8014046997
2020-08-21,-1447463.6614120156,6108453.8207092285,4660990.159297213,3660990.159297213
2020-08-24,-1447573.9431197792,6162340.374135494,4714766.431015715,3714766.431015715
2020-08-25,-1447615.8403785378,6170748.746799469,4723132.906420931,3723132.906420931
2020-08-26,-1447615.8403785378,6199231.416209698,4751615.57583116,3751615.57583116
2020-08-27,-1447659.1366775185,6207738.539803028,4760079.40312551,3760079.4031255096
2020-08-28,-1447889.7500198036,6242213.543957233,4794323.79393743,3794323.79393743
2020-08-31,-1447990.5373199135,6216641.459150314,4768650.921830401,3768650.921830401
2020-09-01,-1447990.5373199135,6257669.066693783,4809678.529373869,3809678.5293738693
2020-09-02,-1448109.5742442757,6365767.125991344,4917657.551747069,3917657.5517470688
2020-09-03,-1448109.5742442757,6157906.486364841,4709796.912120566,3709796.912120566
2020-09-04,-1448243.3435008675,6096979.354244232,4648736.010743365,3648736.0107433647
2020-09-08,-1448712.499693647,5979988.902671337,4531276.40297769,3531276.40297769
2020-09-09,-1450203.689677015,6082046.524123669,4631842.834446654,3631842.8344466537
2020-09-10,-1450560.1504542977,5993983.108564854,4543422.958110556,3543422.958110556
2020-09-11,-1451407.03314282,6022224.811513424,4570817.778370604,3570817.778370604
2020-09-14,-1452246.0522926003,6118414.698960781,4666168.646668181,3666168.646668181
2020-09-15,-1452529.0009601265,6134629.260520458,4682100.259560332,3682100.2595603317
2020-09-16,-1453176.770190969,6158901.427946091,4705724.657755122,3705724.6577551216
2020-09-17,-1453641.8480222374,6115970.243218422,4662328.3951961845,3662328.3951961845
2020-09-18,-1454463.9030835778,6044804.157806873,4590340.254723296,3590340.2547232956
2020-09-21,-1455880.5568120629,5931630.974124432,4475750.417312369,3475750.4173123688
2020-09-22,-1459336.0173871666,5989401.40442276,4530065.387035593,3530065.3870355934
2020-09-23,-1460569.308563009,5855323.933953285,4394754.625390276,3394754.6253902763
2020-09-24,-1462975.9373939186,5871200.444153786,4408224.506759867,3408224.506759867
2020-09-25,-1464374.2517459542,5958430.502995491,4494056.251249537,3494056.251249537
2020-09-28,-1464830.2682006508,6070515.947438717,4605685.679238066,3605685.679238066
